time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-17T09:49:06.287Z,51.5306,-173.2202,7.6,3.5,ml,,,,0.7,ak,ak15284614,2017-02-28T19:47:20.189Z,"100km SE of Atka, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-02-17T09:34:41.950Z,51.2878,-177.9369,37.9,3.6,ml,,,,0.39,ak,ak15284126,2017-02-25T02:44:31.177Z,"67km SSE of Tanaga Volcano, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-02-17T09:18:29.940Z,9.8335,125.3807,35.26,4.7,mb,,78,2.753,1.17,us,us20008ken,2017-02-23T02:31:45.896Z,"7km WNW of Mabua, Philippines",earthquake,4.4,7.9,0.072,59,reviewed,us,us
2017-02-17T09:17:52.090Z,-23.4664,-70.5704,61.95,4.5,mwr,,109,0.049,1.4,us,us20008kem,2017-02-18T12:47:20.712Z,"26km NW of Antofagasta, Chile",earthquake,6.7,7,0.048,42,reviewed,us,us
2017-02-17T08:00:42.440Z,51.6124,178.7391,102.84,4.3,mb,,161,0.422,0.69,us,us20008kei,2017-03-05T12:46:25.040Z,"40km SSE of Little Sitkin Island, Alaska",earthquake,11.7,7.7,0.071,56,reviewed,us,us
2017-02-17T07:36:00.120Z,54.1675,-161.9106,3.17,3,ml,,214,1.117,0.83,us,us20008mcb,2017-03-05T12:44:18.040Z,"123km SE of False Pass, Alaska",earthquake,5.3,10.4,0.148,6,reviewed,us,us
2017-02-17T06:03:48.300Z,19.082,-65.6248,30,2.5,Md,4,324,0.83543321,0.25,pr,pr17048001,2017-02-17T08:29:16.086Z,"75km NNE of Vieques, Puerto Rico",earthquake,2.4,16.6,0,2,reviewed,pr,pr
2017-02-17T05:26:59.310Z,33.5174,-87.3489,2.38,2.7,mb_lg,,65,0.559,0.6,us,us20008ke8,2017-03-16T06:21:39.253Z,"25km W of Rock Creek, Alabama",earthquake,2.2,7.5,0.086,35,reviewed,us,us
2017-02-17T05:06:34.020Z,33.5652,-87.363,1.15,2.6,mb_lg,,64,0.606,1.09,us,us20008ke4,2017-03-16T06:15:21.040Z,"24km ESE of Berry, Alabama",earthquake,1.8,6.8,0.095,29,reviewed,us,us
2017-02-17T05:04:32.210Z,4.573,96.5459,41.74,4.6,mb,,92,0.764,0.91,us,us20008ke5,2017-03-05T12:24:29.040Z,"66km NE of Meulaboh, Indonesia",earthquake,7.3,8.3,0.096,32,reviewed,us,us
2017-02-17T03:12:30.290Z,29.8635,102.2877,10,4.2,mb,,86,6.259,1.12,us,us20008mr6,2017-03-03T00:56:35.040Z,"37km ESE of Kangding, China",earthquake,5.5,2,0.166,10,reviewed,us,us
2017-02-17T02:58:59.121Z,58.0115,-154.7943,77.3,3.4,ml,,,,0.68,ak,ak15283103,2017-03-01T04:42:22.040Z,"71km NW of Larsen Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-17T01:18:04.990Z,25.1201,125.1252,18.97,4.7,mb,,110,2.028,0.66,us,us20008kde,2017-03-01T03:56:29.040Z,"38km NNW of Hirara, Japan",earthquake,8.8,5.2,0.073,56,reviewed,us,us
2017-02-17T01:09:14.100Z,19.2677,-66.1057,26,3,Md,8,291.6,1.01868953,0.2,pr,pr17048000,2017-02-17T04:08:19.144Z,"88km N of San Juan, Puerto Rico",earthquake,1.2,17.2,0,7,reviewed,pr,pr
2017-02-17T00:55:49.810Z,-16.1598,-172.9936,10,4,mb,,130,2.527,0.66,us,us20008mr2,2017-03-03T04:47:26.040Z,"84km ESE of Hihifo, Tonga",earthquake,10,1.9,0.231,5,reviewed,us,us
2017-02-17T00:17:30.640Z,3.869,126.8793,35.42,4.4,mb,,115,3.114,0.5,us,us20008mr4,2017-03-03T04:01:38.040Z,"231km SE of Sarangani, Philippines",earthquake,4.5,10.6,0.127,18,reviewed,us,us
2017-02-16T23:20:37.560Z,36.6067,71.3213,118.95,4.3,mb,,77,0.79,0.9,us,us20008kd1,2017-02-25T01:53:55.040Z,"20km WSW of Ashkasham, Afghanistan",earthquake,8.1,6.2,0.104,26,reviewed,us,us
2017-02-16T23:07:08.420Z,31.7623333,-116.2818333,11.64,2.99,ml,22,158,0.3423,0.23,ci,ci37585119,2017-02-25T01:16:19.040Z,"27km E of Maneadero, B.C., MX",earthquake,0.36,1.23,0.168,24,reviewed,ci,ci
2017-02-16T22:51:11.650Z,-3.0824,146.3165,10,4.5,mb,,118,6.336,0.39,us,us20008m62,2017-02-26T04:11:09.040Z,"158km SW of Lorengau, Papua New Guinea",earthquake,9.4,1.9,0.14,15,reviewed,us,us
2017-02-16T22:50:14.210Z,48.7996,154.4703,59.7,4.1,mb,,174,4.772,0.9,us,us20008m63,2017-02-26T03:55:00.040Z,"240km SSW of Severo-Kuril'sk, Russia",earthquake,14,10.2,0.184,8,reviewed,us,us
2017-02-16T22:18:31.340Z,-4.2579,134.067,17.38,4.4,mb,,103,2.249,0.6,us,us20008kcf,2017-02-25T02:00:09.040Z,"167km N of Dobo, Indonesia",earthquake,9.8,5.9,0.138,15,reviewed,us,us
2017-02-16T21:59:01.730Z,-19.2135,169.2781,141.58,4.6,mb,,157,2.468,0.7,us,us20008m61,2017-02-26T04:26:27.040Z,"37km N of Isangel, Vanuatu",earthquake,13.7,10.4,0.141,15,reviewed,us,us
2017-02-16T21:48:30.290Z,13.5357,-91.4545,35,4.5,mb,,167,1.01,0.94,us,us20008kcb,2017-02-25T02:15:08.040Z,"74km SW of La Gomera, Guatemala",earthquake,3,2,0.047,131,reviewed,us,us
2017-02-16T21:44:05.130Z,18.7358,145.1448,345.62,5,mb,,28,5.124,0.88,us,us20008kc8,2017-02-25T02:33:07.040Z,"55km W of Agrihan, Northern Mariana Islands",earthquake,9.5,5.8,0.032,314,reviewed,us,us
2017-02-16T19:53:53.600Z,-16.3038,-174.1205,92.3,4.9,mb,,58,3.284,0.92,us,us20008kb6,2017-03-06T14:04:41.040Z,"55km SW of Hihifo, Tonga",earthquake,8.7,5.4,0.035,255,reviewed,us,us
2017-02-16T19:39:18.570Z,-35.8204,-73.8069,18.93,4.5,mb,,166,1.051,0.7,us,us20008kaw,2017-02-17T15:16:25.040Z,"117km NNW of Talcahuano, Chile",earthquake,8.3,5.3,0.106,26,reviewed,us,us
2017-02-16T19:22:03.320Z,52.7134,-174.4972,171.76,2.6,ml,,178,1.141,0.33,us,us20008lm1,2017-03-07T21:25:26.040Z,"60km NNW of Atka, Alaska",earthquake,31.7,17.4,,,reviewed,us,ak
2017-02-16T18:39:46.550Z,-35.8397,-73.6786,23.38,4.6,mwr,,117,0.988,1.06,us,us20008kaj,2017-02-17T15:13:44.040Z,"108km NW of Tome, Chile",earthquake,3.8,6.5,,,reviewed,us,guc
2017-02-16T18:10:19.810Z,51.5172,-174.8584,42.3,2.5,ml,,,,0.43,ak,ak15341153,2017-02-22T22:35:09.329Z,"88km SSW of Atka, Alaska",earthquake,,22.7,,,reviewed,ak,ak
2017-02-16T18:09:28.530Z,2.3655,128.2821,83.34,4.1,mb,,259,1.828,0.81,us,us20008m5w,2017-03-06T22:38:04.040Z,"76km NNE of Tobelo, Indonesia",earthquake,14.1,17.3,0.175,9,reviewed,us,us
2017-02-16T17:41:38.700Z,19.9326,-65.4144,115,3.5,Md,3,338.4,1.61966246,0.1,pr,pr17047007,2017-02-16T23:17:50.040Z,"175km NNE of Vieques, Puerto Rico",earthquake,4.5,8,0,2,reviewed,pr,pr
2017-02-16T17:25:01.800Z,18.5995,-67.0384,79,2.8,Md,9,280.8,0.14822202,0.14,pr,pr17047006,2017-02-16T23:00:16.040Z,"6km NNW of Isabela, Puerto Rico",earthquake,1.7,0.9,0,6,reviewed,pr,pr
2017-02-16T17:16:14.120Z,51.4221,-174.7832,27.7,3.2,ml,,,,0.37,us,us20008llz,2017-03-06T16:28:37.040Z,"95km SSW of Atka, Alaska",earthquake,9.3,9.1,,,reviewed,ak,ak
2017-02-16T16:46:54.500Z,55.7387,-158.2563,46.71,3.2,ml,,194,0.571,0.73,us,us20008lly,2017-03-04T21:28:42.040Z,"65km SSE of Chignik Lake, Alaska",earthquake,7.4,25.3,0.097,14,reviewed,us,us
2017-02-16T16:17:12.200Z,36.1498,-99.024,6.052,2.5,ml,,191,,1.16,us,us20008kda,2017-03-04T21:08:28.040Z,"13km NNW of Taloga, Oklahoma",earthquake,2.1,3.4,,,reviewed,tul,tul
2017-02-16T16:01:49.400Z,36.1263,-96.8727,5,2.8,ml,,22,,0.22,us,us20008k9n,2017-03-04T20:25:31.040Z,"15km W of Yale, Oklahoma",earthquake,0.6,2.1,,,reviewed,tul,tul
2017-02-16T15:54:32.440Z,36.0715,70.3842,109.03,4.3,mb,,112,1.063,0.85,us,us20008k9l,2017-03-04T19:01:51.040Z,"35km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.6,6.9,0.077,51,reviewed,us,us
2017-02-16T15:33:07.300Z,36.1266,-96.864,6.207,3.8,ml,,22,,0.3,us,us20008k9g,2017-03-04T18:17:03.950Z,"14km W of Yale, Oklahoma",earthquake,0.8,2,,,reviewed,tul,tul
2017-02-16T15:00:58.510Z,18.3608,147.1541,49.45,4.5,mb,,98,5.228,0.85,us,us20008m5v,2017-03-04T17:14:09.040Z,"148km E of Pagan, Northern Mariana Islands",earthquake,9.8,7.6,0.075,57,reviewed,us,us
2017-02-16T13:42:01.460Z,37.1498,-97.8154,5,2.7,mb_lg,,61,0.045,0.39,us,us20008k7x,2017-03-02T15:45:41.900Z,"19km E of Anthony, Kansas",earthquake,1.2,1.7,0.109,22,reviewed,us,us
2017-02-16T13:33:42.450Z,14.4957,-90.5518,197.27,4.9,mb,,122,1.107,1.13,us,us20008k7u,2017-02-16T13:50:57.040Z,"0km S of Petapa, Guatemala",earthquake,7.7,7.3,0.065,74,reviewed,us,us
2017-02-16T12:57:31.483Z,53.0177,-170.0132,216.5,3,ml,,,,0.67,ak,ak15278602,2017-02-22T22:35:00.713Z,"63km NE of Yunaska Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-02-16T12:51:55.060Z,18.7828,-69.3977,105.91,4.6,mb,,113,0.586,0.89,us,us20008k7r,2017-02-27T01:14:21.580Z,"7km E of El Puerto, Dominican Republic",earthquake,3.9,7.8,0.07,61,reviewed,us,us
2017-02-16T12:10:00.670Z,-20.6938,-178.5661,586.96,5.1,mb,,85,4.337,0.94,us,us20008k6s,2017-02-16T17:28:49.040Z,"14km ESE of Ndoi Island, Fiji",earthquake,10.9,8.6,0.082,48,reviewed,us,us
2017-02-16T11:42:00.683Z,55.1957,-160.5939,1.2,3.8,ml,,,,0.84,ak,ak15278136,2017-02-22T22:36:29.816Z,"16km SSW of Sand Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-16T10:36:08.570Z,-7.1634,-80.64,40.17,4.8,mb,,123,2.858,0.82,us,us20008k68,2017-02-16T13:57:42.678Z,"85km WSW of Pimentel, Peru",earthquake,8.8,4.8,0.047,141,reviewed,us,us
2017-02-16T08:22:42.490Z,36.2503333,-89.5593333,4.59,2.5,md,48,41,0.03947,0.15,nm,nm60176111,2017-03-05T12:17:34.040Z,"6km WSW of Ridgely, Tennessee",earthquake,0.22,0.27,0.094,33,reviewed,nm,nm
2017-02-16T08:08:28.900Z,36.4616,-98.7616,7.207,2.8,ml,,46,,0.17,us,us20008k5i,2017-03-05T12:14:33.423Z,"33km NW of Fairview, Oklahoma",earthquake,1.3,3.1,,,reviewed,tul,tul
2017-02-16T07:30:20.152Z,57.4336,-156.9566,122.5,4,ml,,,,0.85,ak,ak15277651,2017-03-05T09:10:43.040Z,"140km S of King Salmon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-16T07:19:00.500Z,19.555,-64.8385,60,3.5,Md,7,302.4,1.59900121,0.31,pr,pr17047000,2017-03-05T09:04:59.040Z,"134km N of Road Town, British Virgin Islands",earthquake,5.1,19.9,0,6,reviewed,pr,pr
2017-02-16T07:02:05.500Z,-30.1677,-72.1093,9.84,5.4,mww,,136,0.795,1.04,us,us20008k59,2017-03-05T08:54:33.435Z,"77km WSW of Coquimbo, Chile",earthquake,4,3.2,0.048,41,reviewed,us,us
2017-02-16T06:34:59.390Z,-21.938,-68.4067,98.2,4.2,mwr,,31,0.788,0.86,us,us20008k55,2017-03-11T12:55:46.040Z,"79km NE of Calama, Chile",earthquake,6.3,7,0.066,22,reviewed,us,us
2017-02-16T06:27:07.020Z,6.9502,125.4062,24.77,4.5,mb,,106,0.208,1.01,us,us20008kcd,2017-03-11T13:13:13.695Z,"2km SSW of Baracatan, Philippines",earthquake,14.6,7.5,0.136,16,reviewed,us,us
2017-02-16T05:38:34.620Z,-17.8233,-13.7371,10,5,mb,,58,7.871,0.58,us,us20008k4y,2017-03-11T13:19:39.040Z,"Southern Mid-Atlantic Ridge",earthquake,10.5,1.8,0.064,77,reviewed,us,us
2017-02-16T05:38:10.500Z,19.5195,-64.846,50,3.4,Md,4,316.8,1.56396691,0.23,pr,pr17047003,2017-03-11T12:39:46.040Z,"114km NNW of Road Town, British Virgin Islands",earthquake,4.1,20.1,0,4,reviewed,pr,pr
2017-02-16T05:29:25.490Z,10.0124,125.9948,10,4.3,mb,,151,2.952,0.3,us,us20008k53,2017-03-11T12:03:50.040Z,"4km W of Santa Monica, Philippines",earthquake,10.5,2,0.138,15,reviewed,us,us
2017-02-16T05:16:13.300Z,17.8419,-65.6041,50,2.5,Md,3,273.6,0.25781649,0.12,pr,pr17047002,2017-02-16T08:48:23.193Z,"31km SSW of Esperanza, Puerto Rico",earthquake,3.7,2.8,0,3,reviewed,pr,pr
2017-02-16T04:28:27.200Z,19.5631,-64.8079,50,3.6,Md,6,302.4,1.61786583,0.07,pr,pr17047004,2017-02-16T08:52:49.038Z,"128km N of Road Town, British Virgin Islands",earthquake,1.8,8.9,0,4,reviewed,pr,pr
2017-02-16T04:07:36.922Z,59.5148,-153.3819,112.5,3.4,ml,,,,0.62,ak,ak15276747,2017-02-22T22:34:46.965Z,"90km ESE of Old Iliamna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-02-16T04:00:12.807Z,51.6382,-176.239,44.6,3.5,ml,,,,0.43,ak,ak15276744,2017-02-22T22:34:46.556Z,"39km SE of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-16T00:19:20.170Z,-30.041,-71.3549,49.59,4.2,mwr,,91,0.158,0.85,us,us20008k40,2017-03-08T00:12:50.028Z,"9km S of Coquimbo, Chile",earthquake,4.5,6.1,0.054,33,reviewed,us,us
2017-02-16T00:19:00.240Z,39.5439,26.1208,7.1,4.5,mwr,,33,1.351,0.87,us,us20008k41,2017-03-03T06:39:26.602Z,"19km WNW of Behram, Turkey",earthquake,4.4,4.2,0.066,22,reviewed,us,us
2017-02-15T23:01:23.840Z,34.7047,24.9022,25.94,4.6,mb,,62,0.582,0.71,us,us20008k3m,2017-03-03T04:42:36.497Z,"38km S of Moirai, Greece",earthquake,2.8,4.7,0.06,82,reviewed,us,us
2017-02-15T22:58:06.560Z,-12.1965,41.3898,10,4.1,mb,,78,8.809,1.16,us,us20008m42,2017-03-07T23:06:44.040Z,"87km E of Ibo, Mozambique",earthquake,9,1.9,0.173,9,reviewed,us,us
2017-02-15T22:30:40.010Z,-18.0036,-178.2524,612.84,4.5,mb,,160,3.528,0.57,us,us20008m3u,2017-03-03T04:52:11.040Z,"296km N of Ndoi Island, Fiji",earthquake,14.5,10.1,0.107,26,reviewed,us,us
2017-02-15T22:28:07.440Z,2.9016,126.5905,68.53,4.2,mb,,102,2.253,0.85,us,us20008m3v,2017-03-03T03:47:32.040Z,"204km NW of Tobelo, Indonesia",earthquake,9.8,8,0.128,17,reviewed,us,us
2017-02-15T22:15:41.440Z,51.4883,-173.5406,42.69,3.5,mb,,213,1.996,0.65,us,us20008m7n,2017-03-03T03:35:56.040Z,"90km SSE of Atka, Alaska",earthquake,14,29.2,0.156,10,reviewed,us,us
2017-02-15T21:59:44.800Z,17.975,-67.0345,14,2.5,Md,11,147.6,0.01077978,0.38,pr,pr17046007,2017-02-15T22:26:00.515Z,"1km E of La Parguera, Puerto Rico",earthquake,1.9,2.1,0,8,reviewed,pr,pr
2017-02-15T21:55:43.310Z,45.7528333,-118.5953333,6.97,2.85,ml,13,134,0.3507,0.25,uw,uw61250371,2017-03-03T03:26:30.040Z,"10km SW of Athena, Oregon",earthquake,0.55,1.66,0.098,9,reviewed,uw,uw
2017-02-15T21:08:02.800Z,18.0965,-68.2527,73,3.4,Md,6,334.8,1.09145307,0.28,pr,pr17046008,2017-03-04T04:32:47.040Z,"44km SE of Punta Cana, Dominican Republic",earthquake,3.7,3.7,0,6,reviewed,pr,pr
2017-02-15T19:53:31.800Z,5.2541,96.1999,38.57,5,mb,,41,0.744,1.25,us,us20008k22,2017-03-06T14:10:19.859Z,"10km WNW of Reuleuet, Indonesia",earthquake,7,5,0.063,82,reviewed,us,us
2017-02-15T19:47:07.360Z,5.2905,96.0645,13,5.4,mww,,35,0.881,1.29,us,us20008k1z,2017-03-07T21:26:22.298Z,"15km SE of Sigli, Indonesia",earthquake,5.3,1.7,0.061,26,reviewed,us,us
2017-02-15T19:41:00.930Z,37.196,135.2654,367.36,4.5,mb,,28,2.316,0.99,us,us20008k1x,2017-03-06T15:29:11.040Z,"134km NW of Mikuni, Japan",earthquake,7.8,5.8,0.037,211,reviewed,us,us
2017-02-15T19:32:39.590Z,4.182,92.9917,10,4.1,mb,,154,4.077,0.45,us,us20008m3x,2017-03-06T21:49:53.040Z,"299km WSW of Banda Aceh, Indonesia",earthquake,8.3,1.8,0.124,18,reviewed,us,us
2017-02-15T19:26:11.720Z,-4.4562,152.9494,81.94,4.6,mb,,89,0.826,0.65,us,us20008k1q,2017-02-15T23:15:42.040Z,"9km W of Taron, Papua New Guinea",earthquake,8.8,7.9,0.094,34,reviewed,us,us
2017-02-15T19:25:12.570Z,-16.4491,-174.2187,138.57,4.2,mb,,84,3.454,0.95,us,us20008m3s,2017-03-07T15:05:59.040Z,"74km SW of Hihifo, Tonga",earthquake,10.8,8.8,0.176,9,reviewed,us,us
2017-02-15T19:15:35.800Z,36.1259,-96.8688,3.766,2.5,ml,,22,,0.23,us,us20008k2q,2017-02-16T22:48:56.220Z,"15km W of Yale, Oklahoma",earthquake,0.7,2.7,,,reviewed,tul,tul
2017-02-15T18:53:38.570Z,-7.5161,107.3878,77.33,5,mb,,40,3.063,1.21,us,us20008k1a,2017-03-06T15:28:16.729Z,"4km SE of Kaum, Indonesia",earthquake,8.5,4.6,0.057,99,reviewed,us,us
2017-02-15T17:58:14.050Z,-59.3933,149.4026,10,4.9,mb,,119,7.163,0.95,us,us20008k14,2017-03-06T15:17:28.040Z,"West of Macquarie Island",earthquake,9.4,1.9,0.104,29,reviewed,us,us
2017-02-15T17:33:22.900Z,0.4888,99.7436,153.29,4.5,mb,,135,1.306,0.86,us,us20008k0x,2017-03-06T15:12:26.040Z,"77km NW of Bonjol, Indonesia",earthquake,7,7.9,0.104,27,reviewed,us,us
2017-02-15T17:31:30.650Z,-21.6953,-68.3484,134.07,4.3,mb,,31,0.836,0.5,us,us20008k0t,2017-03-06T14:14:09.040Z,"104km NE of Calama, Chile",earthquake,2.8,8.5,0.161,11,reviewed,us,us
2017-02-15T17:19:07.500Z,40.2853333,-124.4156667,19.77,2.72,md,15,245,0.1069,0.07,nc,nc72764531,2017-02-16T19:22:04.140Z,"34km SSW of Ferndale, California",earthquake,0.78,0.28,0.16,32,reviewed,nc,nc
2017-02-15T16:43:46.290Z,38.0361,72.429,126.62,4.3,mb,,51,0.791,0.74,us,us20008k0m,2017-03-07T06:24:10.040Z,"93km ESE of Vanj, Tajikistan",earthquake,6.5,5.8,0.075,50,reviewed,us,us
2017-02-15T15:51:50.160Z,-33.1872,-69.6605,21.39,4.7,mb,,42,0.556,0.85,us,us20008jzz,2017-03-07T06:17:58.317Z,"84km WSW of Mendoza, Argentina",earthquake,3.6,6.2,0.153,13,reviewed,us,us
2017-02-15T15:37:24.670Z,29.6213,51.5738,10,4,mb,,68,6.217,0.67,us,us20008jzv,2017-03-07T06:08:01.040Z,"7km W of Kazerun, Iran",earthquake,6.4,1.9,0.102,26,reviewed,us,us
2017-02-15T15:28:16.720Z,52.2948,-173.4021,100.39,4.5,mb,,138,2.066,0.98,us,us20008jzk,2017-03-07T06:03:24.040Z,"55km ENE of Atka, Alaska",earthquake,9.7,7.9,0.045,142,reviewed,us,us
2017-02-15T15:19:46.412Z,52.0269,-174.0278,0.4,2.5,ml,,,,0.49,ak,ak15272906,2017-02-24T18:09:37.475Z,"22km SSE of Atka, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-02-15T14:36:42.641Z,56.2346,-157.4135,51.5,2.8,ml,,,,0.42,ak,ak15272519,2017-02-27T23:03:11.104Z,"83km E of Chignik Lake, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-02-15T14:07:29.500Z,3.9156,126.8062,44.56,5,mb,,107,3.172,0.79,us,us20008jzd,2017-03-05T08:21:33.040Z,"221km SE of Sarangani, Philippines",earthquake,4.5,7,0.064,79,reviewed,us,us
2017-02-15T14:05:18.330Z,-18.4893,168.0354,42.52,4.4,mb,,112,2.396,0.7,us,us20008jzb,2017-03-05T08:17:02.040Z,"88km SSW of Port-Vila, Vanuatu",earthquake,10.8,13.1,0.162,11,reviewed,us,us
2017-02-15T13:59:12.870Z,-37.1157,178.8841,21.27,4.3,mb,,212,0.64,1.32,us,us20008m3q,2017-03-05T07:44:44.040Z,"177km NE of Opotiki, New Zealand",earthquake,10.5,5,0.218,6,reviewed,us,us
2017-02-15T13:44:42.960Z,-16.9516,-69.4963,177.21,4.3,mb,,114,1.376,1.11,us,us20008jz4,2017-03-05T07:34:52.040Z,"64km SW of Desaguadero, Peru",earthquake,6.7,9.7,0.308,3,reviewed,us,us
2017-02-15T13:41:13.390Z,-15.9939,-176.0291,371.27,4.4,mb,,61,4.602,1.3,us,us20008jz5,2017-03-05T07:32:30.040Z,"244km W of Hihifo, Tonga",earthquake,11.4,8.6,0.071,57,reviewed,us,us
2017-02-15T12:55:40.820Z,53.5533,-163.2127,38.5,3.3,ml,,,,0.77,us,us20008m75,2017-03-10T12:10:34.040Z,"145km S of False Pass, Alaska",earthquake,4.9,10.1,,,reviewed,ak,ak
2017-02-15T12:25:36.892Z,60.3674,-153.6587,191.4,2.9,ml,,,,0.66,ak,ak15271724,2017-03-10T09:27:24.040Z,"52km WSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-15T12:09:57.000Z,18.9249,-64.3004,43,3.3,Md,3,345.6,1.11391095,0.1,pr,pr17046006,2017-03-10T09:08:44.040Z,"67km NNE of Road Town, British Virgin Islands",earthquake,3.3,8,0,3,reviewed,pr,pr
2017-02-15T12:02:56.260Z,39.4507,143.5963,17.8,4.1,mb,,160,2.357,0.6,us,us20008m3p,2017-03-10T12:57:36.040Z,"141km E of Yamada, Japan",earthquake,8,6.8,0.214,6,reviewed,us,us
2017-02-15T11:43:19.181Z,59.9709,-152.9538,113.4,2.7,ml,,,,0.6,ak,ak15271715,2017-03-10T08:58:26.040Z,"58km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-15T11:37:14.300Z,18.5976,-64.8292,34,3.2,Md,4,331.2,0.51653129,0.2,pr,pr17046005,2017-03-10T08:39:46.040Z,"25km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,3,5.4,0,4,reviewed,pr,pr
2017-02-15T10:55:13.520Z,-60.9067,-51.4435,10,4.6,mb,,135,3.701,0.44,us,us20008m3k,2017-03-11T08:57:45.040Z,"Scotia Sea",earthquake,6.5,2,0.098,31,reviewed,us,us
2017-02-15T10:48:55.470Z,-5.5129,147.2432,208.84,4.5,mb,,58,3.867,0.69,us,us20008m3l,2017-03-11T08:08:31.040Z,"136km NNE of Lae, Papua New Guinea",earthquake,8.1,8,0.111,24,reviewed,us,us
2017-02-15T10:47:13.020Z,38.8348333,-122.7996667,1.87,2.64,md,64,28,0.008109,0.04,nc,nc72764351,2017-02-18T20:05:56.587Z,"6km WNW of Cobb, California",earthquake,0.08,0.14,0.233,46,reviewed,nc,nc
2017-02-15T10:38:05.224Z,38.8722,-117.4438,12.8,2.6,ml,18,91.34,0.208,0.156,nn,nn00578493,2017-03-11T08:31:43.040Z,"41km E of Gabbs, Nevada",earthquake,,1.3,0.48,12,reviewed,nn,nn
2017-02-15T10:22:18.590Z,-16.8938,-174.2281,88.66,4.3,mb,,123,3.793,0.65,us,us20008m3j,2017-03-11T07:41:40.040Z,"116km SSW of Hihifo, Tonga",earthquake,8,11,0.126,18,reviewed,us,us
2017-02-15T09:56:36.530Z,19.2915,-96.1411,14.2,4.4,mb,,40,1.445,1.12,us,us20008jy1,2017-03-10T08:13:26.218Z,"10km N of Veracruz, Mexico",earthquake,2.5,7,0.052,105,reviewed,us,us
2017-02-15T08:10:48.494Z,60.5161,-140.9358,14.3,2.5,ml,,,,0.92,ak,ak15270586,2017-02-27T23:03:04.694Z,"96km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-02-15T08:07:33.285Z,52.2976,-174.1666,207.5,3.2,ml,,,,0.5,ak,ak15374497,2017-02-27T23:03:04.259Z,"11km NNE of Atka, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-02-15T08:01:38.000Z,19.5529,-65.2573,36,3.4,Md,11,309.6,1.23787846,0.15,pr,pr17046004,2017-02-15T12:15:47.683Z,"138km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.6,13.1,0,4,reviewed,pr,pr
2017-02-15T07:50:27.720Z,38.186,72.8313,117.52,4.7,mb,,86,2.079,1.24,us,us20008jwh,2017-02-15T08:18:31.040Z,"99km W of Murghob, Tajikistan",earthquake,7.1,8.4,0.12,21,reviewed,us,us
2017-02-15T07:46:01.203Z,52.8321,-162.8217,23.2,2.8,ml,,,,0.52,ak,ak15374494,2017-02-27T23:03:03.371Z,"228km S of False Pass, Alaska",earthquake,,8.4,,,reviewed,ak,ak
2017-02-15T07:03:09.586Z,51.8747,-169.6392,51.3,2.7,ml,,,,0.42,ak,ak15374489,2017-02-24T18:09:18.236Z,"110km SE of Yunaska Island, Alaska",earthquake,,11.8,,,reviewed,ak,ak
2017-02-15T06:15:11.350Z,35.203,-117.2808333,1.62,3.39,mw,41,50,0.1917,0.15,ci,ci37583871,2017-02-22T00:20:13.002Z,"37km ESE of Johannesburg, CA",earthquake,0.16,0.68,,4,reviewed,ci,ci
2017-02-15T05:41:23.099Z,51.6017,-177.7776,65.4,3.8,ml,,,,0.5,ak,ak15270210,2017-02-24T18:09:16.993Z,"40km SE of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-02-15T04:39:00.700Z,18.7455,-63.5929,77,3.4,Md,4,331.2,1.48940674,0.05,pr,pr17046000,2017-02-15T07:47:21.612Z,"81km NW of The Valley, Anguilla",earthquake,2.1,5,0,3,reviewed,pr,pr
2017-02-15T04:12:11.970Z,-1.3728,-80.478,27.63,4.1,mwr,,113,0.957,0.62,us,us20008jvp,2017-03-16T01:15:54.638Z,"12km ESE of Jipijapa, Ecuador",earthquake,4.5,5.2,0.069,20,reviewed,us,us
2017-02-15T03:27:09.257Z,61.6952,-148.1865,1.6,2.7,ml,,,,0.82,ak,ak15270186,2017-02-24T18:09:12.274Z,"36km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
